"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"motion_outlier10"	"motion_outlier11"	"motion_outlier12"	"motion_outlier13"	"motion_outlier14"	"motion_outlier15"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.908654	-0.639828	0.397478	-0.032548	0.00657872	-0.0174648	0.00984099999999999	-0.0273009999999999	-0.00912999999999997	0.000582199999999998	-0.000487560000000001	0.0001384	0.10668	-0.0483587652	0.0369171367	-0.0198094581	-0.0003385804	0.0204346535	-0.0373944116	0.0486148674	-0.0523739028	0.0480945804	-0.0364336915	0.0191809517	0.0010156846	-0.0210564335	0.0378654364	-0.048862844	0.0523607718	-0.0478223571	0.0359441567	-0.0185492395	-0.0016926191	0.021674694	-0.0374235093	0.023312107	0.0106069854	0.0332908935	0.0947156031	-0.0165863898	0.0016731821	-0.0325218214	-0.0097176268	-0.0414088595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02020961974922	0.596802500944511	0.448081059024295	0.592443852028073
-0.932742	-0.639217	0.414054	-0.0337207	0.00692836	-0.0177522	-0.0240879999999999	0.000610999999999917	0.016576	-0.0011727	0.00034964	-0.000287400000000004	0.131762	-0.0484450328	0.0372360105	-0.0204346535	0.0005642937	0.0193908153	-0.0364336915	0.0480047303	-0.0523661213	0.048862844	-0.0380210421	0.0214690046	-0.0016926191	-0.0183379745	0.0356144575	-0.0475421407	0.0523296507	-0.0492579697	0.0387884217	-0.0224933884	0.0028201586	0.01727662	-0.0435082709	0.0085894753	0.0135745851	-0.014497467	0.0234407814	-0.0243504193	0.0073379372	-0.0274409205	0.0276665152	-0.0369183328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.383629887699864	0.757457063161656	0.448081059024295	0.592443852028073
-0.934688	-0.679646	0.416273	-0.0342307	0.00725994	-0.0178425	-0.001946	-0.0404289999999999	0.00221899999999997	-0.000509999999999997	0.000331580000000001	-9.0299999999998e-05	0.0911880000000002	-0.0485304007	0.0375521182	-0.0210564335	0.0014670001	0.0183379745	-0.0354486142	0.0473509122	-0.0522961052	0.0495576132	-0.0395377932	0.0237088227	-0.0043963972	-0.0155619757	0.0332338815	-0.0460228486	0.0520498384	-0.0504293264	0.0413994086	-0.0262868196	0.0073119995	0.0127371473	-0.0420313858	0.004460875	0.0150820999	0.0201756421	0.0525289138	-0.03871688	-0.0103983753	-0.0492326378	-0.006720961	-0.0389410846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574993099288686	0.03386075566813	0.448081059024295	0.592443852028073
-0.935618	-0.679268	0.393512	-0.0337307	0.00720869	-0.0176349	-0.000930000000000097	0.00037799999999999	-0.022761	5e-04	-5.12500000000001e-05	0.000207599999999999	0.0620115000000001	-0.0486148674	0.0378654364	-0.021674694	0.0023692706	0.01727662	-0.0344398384	0.0466540082	-0.0521639377	0.050177843	-0.0409811285	0.0258953737	-0.0070884207	-0.0127371473	0.030732371	-0.044311314	0.0515226647	-0.0513301431	0.0437614146	-0.0299041152	0.0117495564	0.0080934286	-0.0337470347	0.0086835398	0.0078060903	-0.0065900013	0.0597414746	-0.0205520334	0.0095700364	-0.0198420406	-0.0228653252	-0.0451461264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.776412009528581	-0.086577392731948	0.448081059024295	0.592443852028073
-0.931265	-0.679182	0.434739	-0.0336814	0.00699265	-0.0175715	0.00435300000000005	8.60000000000305e-05	0.0412270000000001	4.92999999999952e-05	-0.00021604	6.34000000000016e-05	0.062103	-0.0486984311	0.0381759417	-0.0222893319	0.0032708371	0.0162072446	-0.0334080384	0.0459146523	-0.0519697758	0.0507226006	-0.0423483678	0.028023745	-0.0097614921	-0.009872353	0.0281190288	-0.0424146861	0.050750635	-0.0519555872	0.0458602343	-0.0333210373	0.016099885	0.0033834701	-0.0452940959	0.0122761365	0.0169975901	-0.0365390872	0.0155948327	-0.0354555212	-0.0266602629	-0.0624240311	0.0278012783	-0.0312303883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.611617291630335	0.447239271146325	0.448081059024295	0.592443852028073
-0.885951	-0.656653	0.462122	-0.0342567	0.00720869	-0.0164816	0.045314	0.022529	0.027383	-0.000575299999999994	0.00021604	0.0010899	0.189288	-0.0487810905	0.0384836111	-0.0229002443	0.0041714317	0.0151303447	-0.032353904	0.0451335173	-0.0517138504	0.0511910666	-0.0436369724	0.0300891549	-0.0124084642	-0.0069765817	0.0254033645	-0.0403408874	0.0497374181	-0.0523023033	0.0476832451	-0.0365146908	0.0203306886	-0.0013541801	-0.0525591459	0.0069811566	0.0249047467	-0.017442023	0.0498727144	-0.0112143602	-0.0372227682	-0.0652607139	0.0089860473	-0.0926882629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28203953107903	0.524160517496077	0.448081059024295	0.592443852028073
-0.90522	-0.675908	0.458998	-0.0343267	0.00714194	-0.0164816	-0.019269	-0.019255	-0.00312400000000007	-7.00000000000076e-05	-6.675e-05	0	0.0484854999999999	-0.048862844	0.0387884217	-0.0235073292	0.0050707869	0.0140464202	-0.03127814	0.044311314	-0.0513964655	0.0515825363	-0.0448445497	0.0320869629	-0.0150222601	-0.0040589197	0.0225952602	-0.0380985803	0.0484878293	-0.0523684314	0.0492194833	-0.0394636764	0.024410558	-0.0060807472	-0.0562078434	-0.0029144883	0.0182466512	-0.0431375027	0.0622045396	-0.0574858557	0.0522047106	-0.0028530714	-0.0319856904	-0.0515529559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.629745836347135	0.469639351778197	0.448081059024295	0.592443852028073
-0.95197	-0.628756	0.469252	-0.0325399	0.00720869	-0.0171602	-0.0467500000000001	0.0471519999999999	0.0102540000000001	0.0017868	6.675e-05	-0.000678600000000001	0.2307635	-0.04894369	0.039090351	-0.024110485	0.0059686353	0.0129559745	-0.0301814655	0.0434487905	-0.0510179984	0.051896421	-0.0459688572	0.0340126806	-0.0175958911	-0.0011285219	0.0197049341	-0.0356971313	0.0470078072	-0.0521536168	0.0504597097	-0.0421482344	0.0283092043	-0.010757547	-0.0550263799	0.0301467169	0.0101729553	-0.0687975651	0.053469447	-0.0331209191	0.0129053577	-0.0181131561	-0.0037697873	-0.0404811578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.10570452883002	0.407040459773429	0.448081059024295	0.592443852028073
-0.947464	-0.63061	0.457044	-0.0329794	0.0072087	-0.0173364	0.00450600000000012	-0.00185399999999991	-0.0122080000000001	-0.000439500000000002	9.99999999994061e-09	-0.000176200000000001	0.0493535	-0.049023627	0.0393893764	-0.024709611	0.0068647103	0.0118595137	-0.0290646136	0.0425467316	-0.0505788988	0.0521322486	-0.0470078072	0.0358619813	-0.0201224762	0.001805417	0.016742904	-0.0331465714	0.0453043854	-0.0516590118	0.0513964655	-0.0445503769	0.0319976841	-0.0153463027	-0.0476316094	0.0236408744	0.0151317084	-0.053577784	0.0294488145	-0.0360860826	-0.0548597044	-0.0594452456	0.0237861728	-0.0357759136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.18969819843199	-0.060094813494917	-2.22840312389761	0.592443852028073
-0.936733	-0.625176	0.482835	-0.0324162	0.00672983	-0.017301	0.0107309999999999	0.00543399999999994	0.0257910000000001	0.0005632	-0.00047887	3.54000000000014e-05	0.0958294999999999	-0.0491026536	0.0396854757	-0.025304607	0.0077587455	0.010757547	-0.0279283311	0.0416059582	-0.0500796887	0.0522896643	-0.0479594708	0.0376307102	-0.0225952602	0.0047336909	0.0137199483	-0.0304575546	0.0433856593	-0.0508872699	0.0520241169	-0.0466540082	0.0354486142	-0.0198094581	-0.0570170212	0.0260350675	0.0220120763	-0.0658410606	0.05437325	-0.0247929444	-0.057052625	-0.0542402378	-0.0042918078	-0.0842258612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.556525599060677	-0.016947697553506	0.448081059024295	0.592443852028073
-0.929757	-0.657091	0.50971	-0.0335713	0.00685317	-0.0175587	0.00697600000000009	-0.0319149999999999	0.026875	-0.0011551	0.00012334	-0.000257700000000003	0.142573	-0.0491807684	0.0399786271	-0.0258953737	0.0086504753	0.0096505858	-0.0267733776	0.0406273263	-0.0495209612	0.0523684314	-0.0488220806	0.0393148935	-0.0250076315	0.0076471118	0.0106470671	-0.0276413132	0.0412607473	-0.0498425313	0.0523388891	-0.0484450328	0.0386363752	-0.024110485	-0.0705770199	0.0049730179	0.0313005274	-0.0422744249	0.0833193716	0.0127825598	-0.0053509056	-0.0227739473	-0.0388887435	-0.1016253103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.443017486366054	0.883837620898701	0.448081059024295	0.592443852028073
-0.883944	-0.668753	0.506775	-0.0345024	0.00720869	-0.0172779	0.0458129999999999	-0.011662	-0.00293500000000002	-0.000931099999999997	0.000355520000000001	0.000280800000000008	0.138781	-0.0492579697	0.0402688086	-0.0264818121	0.0095396348	0.0085391442	-0.0256005252	0.0396117264	-0.0489033805	0.0523684314	-0.049594035	0.0409107473	-0.0273531403	0.0105365379	0.0075354425	-0.024709611	0.0389397479	-0.0485304007	0.0523388891	-0.04991145	0.0415373011	-0.028214182	-0.0719726342	-0.008527235	0.0266574464	-0.0610563888	0.0684722604	0.0334877159	0.0416257438	-0.0031273988	-0.0640868817	-0.0535042072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.822856341913116	0.135083813038991	0.448081059024295	0.592443852028073
-0.806299	-0.736565	0.474119	-0.0367637	0.00713413	-0.0161081	0.0776450000000001	-0.067812	-0.032656	-0.00226129999999999	-7.45600000000004e-05	0.0011698	0.353396	-0.0493342563	0.0405559987	-0.0270638244	0.0104259597	0.0074237382	-0.024410558	0.0385600826	-0.0482276804	0.0522896643	-0.0502739006	0.0424146861	-0.0296255153	0.013392903	0.0043963972	-0.021674694	0.0364336915	-0.0469579174	0.0520241169	-0.051043434	0.0441298556	-0.0320869629	-0.0619204993	-0.0212253459	0.0338056428	-0.0434889073	-0.0002133385	0.0239556992	0.0170227149	0.0189923366	-0.0424098423	-0.0299086529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.016560517326924	-0.15687351129502	0.448081059024295	0.592443852028073
-0.778618	-0.750575	0.496189	-0.0387392	0.00762142	-0.0156028	0.027681	-0.0140100000000001	0.0220700000000001	-0.00197550000000001	0.00048729	0.0005053	0.2121655	-0.0494096266	0.0408401761	-0.0276413132	0.0113091867	0.0063048856	-0.0232042715	0.0374733519	-0.0474946641	0.0521322486	-0.050860415	0.043823331	-0.0318186811	0.0162072446	0.0012413539	-0.0185492395	0.0337544877	-0.0451335173	0.0513964655	-0.0518333998	0.0463947917	-0.0356971313	-0.0647109272	-0.0362373177	0.0356741493	-0.0086613825	-0.018338952	0.0151665386	-0.0216698216	0.0318027512	0.0081163961	-0.0333447453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.486757855256819	-0.299021469629006	0.448081059024295	0.592443852028073
-0.778311	-0.743022	0.544844	-0.0393628	0.00771937	-0.0157631	0.000307000000000168	0.00755300000000014	0.0486549999999999	-0.000623600000000002	9.79499999999986e-05	-0.000160299999999995	0.1006075	-0.0494840794	0.0411213197	-0.028214182	0.0121890533	0.0051831058	-0.0219824722	0.036352523	-0.0467052026	0.051896421	-0.051352489	0.0451335173	-0.0339267737	0.018970732	-0.0019182066	-0.0153463027	0.0309148693	-0.0430669878	0.0504597097	-0.0522760543	0.0483152946	-0.03901514	-0.0783012781	-0.0509771212	0.0406840682	-0.0184505188	-0.0200290656	0.0157636537	-0.0411657711	-0.0018100801	-0.0095896345	-0.0790169942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.068554378790035	-0.081120094416323	0.448081059024295	0.592443852028073
-0.797787	-0.73599	0.533235	-0.0397016	0.00773559	-0.0154916	-0.0194760000000002	0.00703199999999993	-0.011609	-0.000338799999999993	1.62199999999999e-05	0.000271499999999996	0.0694429999999996	-0.0495576132	0.0413994086	-0.0287823352	0.0130652981	0.0040589197	-0.0207459769	0.0351986159	-0.0458602343	0.0515825363	-0.0517492091	0.0463423012	-0.0359441567	0.021674694	-0.0050707869	-0.0120792627	0.0279283311	-0.0407694154	0.0492194833	-0.0523684314	0.0498771065	-0.0420138333	-0.075330024	-0.0550053763	0.027863143	0.012497989	0.0361987646	-0.0025494221	0.0250574427	0.0191409978	-0.0443572173	-0.0466893229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.864892999356131	-0.107232631459875	-2.22840312389761	-1.68540061352814
-0.884698	-0.752009	0.53187	-0.0397961	0.00805351	-0.0170657	-0.086911	-0.0160190000000001	-0.00136500000000006	-9.45000000000043e-05	0.000317920000000001	-0.0015741	0.203621	-0.0496302266	0.0416744222	-0.0293456776	0.0139376608	0.0029328492	-0.0194956122	0.0340126806	-0.0449607632	0.0511910666	-0.0520498384	0.047446967	-0.0378654364	0.0243106464	-0.0082049152	-0.0087617663	0.0248090665	-0.0382531258	0.0476832451	-0.0521099123	0.0510686325	-0.0446686685	-0.0772956236	-0.0588682139	0.0260838874	-0.0120211742	-0.0019573196	-0.0187471649	0.0241281462	-0.0061594835	-0.0358136739	-0.0126865941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141869079087813	-0.075899496110542	0.448081059024295	0.592443852028073
-0.893355	-0.766543	0.536457	-0.0401411	0.00794255	-0.0174384	-0.00865699999999991	-0.0145339999999998	0.00458700000000001	-0.000344999999999998	-0.000110960000000002	-0.0003727	0.0692109999999999	-0.0497019183	0.0419463399	-0.0299041152	0.0148058821	0.001805417	-0.0182322141	0.0327957961	-0.0440078585	0.0507226006	-0.0522538189	0.0484450328	-0.0396854757	0.0268703181	-0.0113091867	-0.005407671	0.0215718994	-0.0355316183	0.0458602343	-0.051502229	0.051881027	-0.0469579174	-0.0771371784	-0.0587220809	0.0306190843	0.0007530686	-0.0090883285	0.0154269484	0.0125619375	0.021441243	0.0211878211	-0.0117476604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.729092523612588	0.169891135336231	0.448081059024295	0.592443852028073
-0.900915	-0.773234	0.539075	-0.0397093	0.00782959	-0.0174478	-0.00756000000000001	-0.006691	0.00261800000000001	0.000431799999999996	-0.000112959999999997	-9.39999999999969e-06	0.0445769999999997	-0.049772687	0.0422151417	-0.0304575546	0.015669704	0.0006771467	-0.0169566271	0.0315490697	-0.0430026525	0.050177843	-0.0523607718	0.0493342563	-0.0413994086	0.0293456776	-0.0143723053	-0.0020309873	0.0182322141	-0.0326194932	0.0437614146	-0.0505494535	0.0523082586	-0.048862844	-0.0773342125	-0.0555157493	0.0300410867	-0.001991684	-0.020021689	0.0215130477	-0.0850031676	0.0110022326	0.0221615488	-0.0570576011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.914699375346412	0.554376006963272	0.448081059024295	0.592443852028073
-0.885257	-0.796033	0.366206	-0.0398112	0.0079472	-0.017222	0.0156580000000001	-0.0227990000000001	-0.172869	-0.000101899999999995	0.000117609999999997	0.000225799999999998	0.2335915	-0.0498425313	0.0424808075	-0.0310059033	0.01652887	-0.0004514381	-0.015669704	0.0302736359	-0.0419463399	0.0495576132	-0.0523704984	0.0501126395	-0.0430026525	0.0317289578	-0.0173831246	0.0013541801	0.0148058821	-0.0295323731	0.0413994086	-0.0492579697	0.0523471556	-0.0503678575	-0.0162494572	-0.0345650871	0.0092120437	0.0381355848	0.0295414019	0.0454166286	0.0281696472	0.0175219981	0.039508606	-0.0375430165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.869589891711611	0.349660434882894	0.448081059024295	0.592443852028073
-0.846004	-0.914592	-0.278709	-0.0387189	0.00757684	-0.0171687	0.039253	-0.118559	-0.644915	0.0010923	-0.000370359999999999	5.32999999999992e-05	0.878525	-0.04991145	0.0427433176	-0.0315490697	0.0173831246	-0.0015798132	-0.0143723053	0.0289706552	-0.0408401761	0.048862844	-0.0522829807	0.0507784337	-0.0444909208	0.0340126806	-0.0203306886	0.0047336909	0.0113091867	-0.0262868196	0.0387884217	-0.0476364314	0.0519974292	-0.0514606403	0.1907661265	0.0897787236	-0.0441753962	-0.0003834156	-0.0244703209	0.0202250631	-0.0125038062	0.2382341954	0.0614169017	0.155190891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.723114496768714	0.296796594543961	0.448081059024295	0.592443852028073
-0.85035	-0.827814	-0.271406	-0.038744	0.00697937	-0.0174659	-0.00434600000000018	0.086778	0.00730300000000006	-2.51000000000001e-05	-0.000597469999999998	-0.000297200000000001	0.1444155	-0.0499794418	0.0430026525	-0.0320869629	0.0182322141	-0.0027074549	-0.0130652981	0.0276413132	-0.0396854757	0.0480945804	-0.0520983812	0.0513301431	-0.0458602343	0.0361896802	-0.0232042715	0.0080934286	0.0077587455	-0.0229002443	0.0359441567	-0.0456957037	0.0512616758	-0.0521322486	0.1748556744	0.0814766419	-0.0460056196	-0.0380537872	-0.0145585718	-0.0016135263	0.0514646278	0.0685665141	-0.021848427	0.1724817549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.552771157414656	0.151062784412054	0.448081059024295	0.592443852028073
-0.867191	-0.755094	-0.255956	-0.0390797	0.00748695	-0.0179158	-0.0168409999999999	0.07272	0.01545	-0.000335699999999994	0.00050758	-0.000449899999999996	0.16967	-0.0500465054	0.0432587929	-0.0326194932	0.0190758861	-0.0038338396	-0.0117495564	0.0262868196	-0.0384836111	0.0472539781	-0.0518170426	0.051766528	-0.0471069319	0.0382531258	-0.0259934166	0.0114193591	0.0041714317	-0.0193908153	0.0328837193	-0.0434487905	0.0501453577	-0.0523771858	0.1751320369	0.0890125145	-0.0521346279	-0.0066562077	-0.0393517667	-0.0615953936	0.0647303351	-0.0003297566	0.0652549946	0.2162861571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560913498547319	0.082359538786872	0.448081059024295	0.592443852028073
-0.894053	-0.715162	-0.216402	-0.0393265	0.00756523	-0.0181313	-0.0268620000000002	0.039932	0.039554	-0.000246800000000005	7.828e-05	-0.0002155	0.133377	-0.0501126395	0.0435117199	-0.0331465714	0.0199138901	-0.0049584444	-0.0104259597	0.0249084068	-0.0372360105	0.0463423012	-0.0514394875	0.0520866082	-0.0482276804	0.0401965428	-0.0286879745	0.0146975897	0.0005642937	-0.0157773596	0.0296255153	-0.0409107473	0.0486567622	-0.0521934471	0.16644994	0.0843088324	-0.0570694296	0.044644669	0.0039038347	-0.0448156463	-0.0391085516	-0.0377049112	0.0309630331	0.148163733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.872157390148284	-0.042236939200414	0.448081059024295	0.592443852028073
-0.904508	-0.714893	-0.190831	-0.0384289	0.00730599	-0.0179007	-0.0104549999999999	0.000268999999999964	0.025571	0.000897599999999998	-0.00025924	0.000230599999999997	0.105667	-0.050177843	0.0437614146	-0.0336681095	0.0207459769	-0.0060807472	-0.0090953929	0.0235073292	-0.0359441567	0.0453609212	-0.0509664168	0.0522896643	-0.0492194833	0.0420138333	-0.03127814	0.0179144269	-0.0030455261	-0.0120792627	0.02618914	-0.0380985803	0.0468069407	-0.0515825363	0.1642068615	0.069351951	-0.0582299752	0.0014219745	-0.0233474432	-0.0549625072	0.0031034412	-0.0312278491	0.0755659787	0.1502307059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.27017636224011	0.698233413618976	0.448081059024295	0.592443852028073
-0.876496	-0.752937	-0.174091	-0.0376512	0.00667112	-0.0179704	0.028012	-0.0380439999999999	0.01674	0.000777700000000006	-0.00063487	-6.96999999999989e-05	0.1569095	-0.0502421146	0.0440078585	-0.0341840202	0.0215718994	-0.0072002268	-0.0077587455	0.0220848615	-0.034609585	0.044311314	-0.0503987089	0.0523752403	-0.0500796887	0.043699295	-0.0337544877	0.0210564335	-0.0066408724	-0.0083163637	0.0225952602	-0.0350311327	0.0446096262	-0.0505494535	0.1540765217	0.0617547903	-0.0603465214	-0.0157410017	-0.0241037025	-0.075341415	-0.0028583775	-0.039399424	0.0148212622	0.1167245335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.500318255108951	-0.303832072056774	-2.22840312389761	0.592443852028073
-0.880598	-0.733634	-0.130858	-0.0381766	0.00629573	-0.0180207	-0.00410200000000005	0.0193029999999998	0.043233	-0.000525400000000002	-0.00037539	-5.02999999999997e-05	0.1141925	-0.0503054532	0.0442510332	-0.0346942175	0.0223914121	-0.0083163637	-0.0064169112	0.0206422981	-0.0332338815	0.0431950583	-0.0497374181	0.0523431439	-0.0508059967	0.0452476394	-0.0361080066	0.024110485	-0.0102046586	-0.0045088495	0.0188654898	-0.0317289578	0.0420811315	-0.0491026536	0.1362663969	0.0405874429	-0.0548275308	-0.0538498192	-0.0609989831	-0.0499130095	0.0175139828	0.0448063972	-0.0008853046	0.1095301386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4411640356472	0.69874509004419	-2.22840312389761	-1.68540061352814
-0.870795	-0.736961	-0.0617522	-0.0382832	0.0062849	-0.0181349	0.0098029999999999	-0.00332699999999986	0.0691058	-0.000106599999999998	-1.08300000000007e-05	-0.000114200000000002	0.0938173000000001	-0.0503678575	0.0444909208	-0.0351986159	0.0232042715	-0.0094286395	-0.0050707869	0.0191809517	-0.0318186811	0.0420138333	-0.0489837722	0.0521934471	-0.0513964655	0.0466540082	-0.0383301323	0.0270638244	-0.0137199483	-0.0006771467	0.0150222601	-0.028214182	0.0392402281	-0.0472539781	0.1181521704	0.0420838289	-0.0522993519	0.0102952342	-0.0381239275	-0.0246269601	0.023835698	-0.0065320593	-0.0042010778	0.1259014458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.395887525392817	0.720444659590719	0.448081059024295	-1.68540061352814
-0.882324	-0.646413	0.291285	-0.0376655	0.00674658	-0.0183505	-0.0115289999999999	0.0905479999999998	0.3530372	0.000617699999999999	0.000461680000000001	-0.000215599999999996	0.5198632	-0.0504293264	0.0447275033	-0.0356971313	0.0240102362	-0.0105365379	-0.0037212726	0.017702152	-0.0303656657	0.0407694154	-0.0481391707	0.0519264863	-0.0518495163	0.0479139886	-0.0404127789	0.0299041152	-0.0171700353	0.003158189	0.0110886847	-0.0245103563	0.0361080066	-0.045018557	0.0078139116	-0.0187685905	-0.0324770077	-0.0006674485	-0.0515461463	0.0175443783	-0.0481961158	0.0602822848	0.0196013565	-0.0379531541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00081599308189	0.748720709842389	0.448081059024295	-1.68540061352814
-0.873571	-0.70005	0.330086	-0.0381877	0.00697173	-0.0182416	0.00875300000000012	-0.0536369999999999	0.038801	-0.0005222	0.000225149999999999	0.000108899999999999	0.1440035	-0.0504898588	0.0449607632	-0.0361896802	0.0248090665	-0.0116395445	-0.0023692706	0.0162072446	-0.0288765622	0.0394636764	-0.0472051818	0.0515428613	-0.0521639377	0.049023627	-0.0423483678	0.0326194932	-0.0205385235	0.0069765817	0.0070884207	-0.0206422981	0.0327077205	-0.0424146861	-0.0097156794	-0.0277645695	-0.0334088909	0.0443168819	0.0259900276	0.0334491289	-0.0026040477	-0.0041495611	-0.0139585268	-0.0542198709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.982732809169657	0.226345835348983	0.448081059024295	-1.68540061352814
-0.872185	-0.746696	0.344063	-0.0390454	0.00634083	-0.0180507	0.00138599999999989	-0.0466460000000001	0.013977	-0.000857700000000003	-0.000630899999999999	0.000190900000000001	0.145984	-0.0505494535	0.0451906832	-0.0366761804	0.0256005252	-0.0127371473	-0.0010156846	0.0146975897	-0.0273531403	0.0380985803	-0.0461835398	0.051043434	-0.0523388891	0.0499794418	-0.0441298556	0.0351986159	-0.0238094045	0.010757547	0.0030455261	-0.0166359256	0.0290646136	-0.0394636764	-0.0195338122	-0.0442927524	-0.0257665489	-0.0165895157	-0.0605146526	0.0123929085	0.0297564466	0.0086427992	-0.0124634013	0.0159063959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.592176723674816	-0.5064656856257	0.448081059024295	-1.68540061352814
-0.885407	-0.738319	0.346401	-0.0387997	0.00678155	-0.0180645	-0.013222	0.00837700000000008	0.00233800000000001	0.000245700000000008	0.00044072	-1.38000000000013e-05	0.0589480000000003	-0.0506081094	0.0454172463	-0.0371565505	0.0263843771	-0.0138288366	0.0003385804	0.0131745611	-0.0257972105	0.0366761804	-0.0450761418	0.0504293264	-0.0523739028	0.0507784337	-0.0457507597	0.0376307102	-0.0269671338	0.0144808008	-0.0010156846	-0.0125180835	0.0252057321	-0.0361896802	-0.0196395317	-0.0472394146	-0.0347641008	0.0222318826	-0.0052518786	0.0125443449	0.0004326812	-0.0359770227	-0.0206447854	-0.0435485516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.571523281487233	-0.513899377207588	0.448081059024295	-1.68540061352814
-0.880242	-0.730613	0.335667	-0.0395483	0.00684895	-0.0179841	0.00516500000000009	0.0077060000000001	-0.010734	-0.000748600000000009	6.74000000000004e-05	8.04000000000013e-05	0.0684250000000003	-0.0506658255	0.0456404355	-0.0376307102	0.0271603893	-0.0149141057	0.0016926191	0.0116395445	-0.0242106219	0.0351986159	-0.043885044	0.0497019183	-0.0522688852	0.0514180959	-0.0472051818	0.0399056168	-0.0299967047	0.018126369	-0.0050707869	-0.0083163637	0.0211597241	-0.0326194932	-0.0183606776	-0.0544885352	-0.0385486574	0.0026692951	-0.0444171321	-0.0112936151	0.0640887208	-0.0013033279	-0.0491997017	0.0199872942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.933824430707038	-0.891677437560218	0.448081059024295	0.592443852028073
-0.876721	-0.730205	0.319239	-0.0398243	0.00634083	-0.0179379	0.003521	0.000407999999999853	-0.016428	-0.000276000000000005	-0.00050812	4.61999999999962e-05	0.0618729999999999	-0.0507226006	0.0458602343	-0.0380985803	0.0279283311	-0.0159924506	0.0030455261	0.0100939368	-0.0225952602	0.0336681095	-0.0426124582	0.048862844	-0.0520241169	0.051896421	-0.0484878293	0.0420138333	-0.0328837193	0.021674694	-0.0090953929	-0.0040589197	0.0169566271	-0.0287823352	-0.0104905273	-0.0470216445	-0.0437784877	0.04873471	-0.0299069855	0.0068934015	0.0082819538	-0.0087532744	-0.0091719886	-0.0207578483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.644690749105494	-1.1382542830594	0.448081059024295	-1.68540061352814
