"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"motion_outlier10"	"motion_outlier11"	"motion_outlier12"	"motion_outlier13"	"motion_outlier14"	"motion_outlier15"	"motion_outlier16"	"motion_outlier17"	"motion_outlier18"	"motion_outlier19"	"motion_outlier20"	"motion_outlier21"	"motion_outlier22"	"motion_outlier23"	"motion_outlier24"	"motion_outlier25"	"motion_outlier26"	"motion_outlier27"	"motion_outlier28"	"motion_outlier29"	"motion_outlier30"	"motion_outlier31"	"motion_outlier32"	"motion_outlier33"	"motion_outlier34"	"motion_outlier35"	"motion_outlier36"	"motion_outlier37"	"motion_outlier38"	"motion_outlier39"	"motion_outlier40"	"motion_outlier41"	"motion_outlier42"	"motion_outlier43"	"motion_outlier44"	"motion_outlier45"	"motion_outlier46"	"motion_outlier47"	"motion_outlier48"	"motion_outlier49"	"motion_outlier50"	"motion_outlier51"	"motion_outlier52"	"motion_outlier53"	"motion_outlier54"	"motion_outlier55"	"motion_outlier56"	"motion_outlier57"	"motion_outlier58"	"motion_outlier59"	"motion_outlier60"	"motion_outlier61"	"motion_outlier62"	"motion_outlier63"	"motion_outlier64"	"motion_outlier65"	"motion_outlier66"	"motion_outlier67"	"motion_outlier68"	"motion_outlier69"	"motion_outlier70"	"motion_outlier71"	"motion_outlier72"	"motion_outlier73"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.648491	0.0323234	0.0924979	-0.00596401	0.0011498	0.0113819	-0.025848	0.1330794	0.0387882	-0.00193116	0.00017515	-0.0016046	0.3832611	-0.0504293264	0.0447275033	-0.0356971313	0.0240102362	-0.0105365379	-0.0037212726	0.017702152	-0.0303656657	0.0407694154	-0.0481391707	0.0519264863	-0.0518495163	0.0479139886	-0.0404127789	0.0299041152	-0.0171700353	0.003158189	0.0110886847	-0.0245103563	0.0361080066	-0.045018557	0.021583115	0.0231263292	0.0109782801	-0.0559872026	-0.0825021956	0.0658334237	0.0001351953	0.0057381975	-0.004438553	0.0208812463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.444120489524321	0.467255872857202	0.448081059024295	-1.68540061352814
0.702695	-0.0986572	0.0793764	-0.00587217	0.00119358	0.0103832	0.0542039999999999	-0.1309806	-0.0131215	9.18399999999993e-05	4.37800000000002e-05	-0.0009987	0.2550221	-0.0504898588	0.0449607632	-0.0361896802	0.0248090665	-0.0116395445	-0.0023692706	0.0162072446	-0.0288765622	0.0394636764	-0.0472051818	0.0515428613	-0.0521639377	0.049023627	-0.0423483678	0.0326194932	-0.0205385235	0.0069765817	0.0070884207	-0.0206422981	0.0327077205	-0.0424146861	0.0271863821	0.011645512	0.0475643743	-0.0712247215	-0.0863492028	-0.0410537614	-0.0210908891	0.0157089957	0.0312740499	0.0062669034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.45447345909924	-0.421322878061307	0.448081059024295	-1.68540061352814
0.671736	-0.251397	-0.0512914	-0.00651526	0.00145184	0.0110865	-0.030959	-0.1527398	-0.1306678	-0.00064309	0.00025826	0.000703299999999999	0.3945991	-0.0505494535	0.0451906832	-0.0366761804	0.0256005252	-0.0127371473	-0.0010156846	0.0146975897	-0.0273531403	0.0380985803	-0.0461835398	0.051043434	-0.0523388891	0.0499794418	-0.0441298556	0.0351986159	-0.0238094045	0.010757547	0.0030455261	-0.0166359256	0.0290646136	-0.0394636764	0.0439962194	0.0209661886	-0.0463892798	0.0281181178	-0.0449914794	0.065818052	0.0045666994	0.0373170919	-0.0456532442	0.0417706748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.799096952002879	-0.639245556081613	0.448081059024295	-1.68540061352814
0.638454	-0.170033	-0.0681175	-0.00470003	0.00106492	0.0104762	-0.033282	0.081364	-0.0168261	0.00181523	-0.00038692	-0.000610299999999999	0.2720946	-0.0506081094	0.0454172463	-0.0371565505	0.0263843771	-0.0138288366	0.0003385804	0.0131745611	-0.0257972105	0.0366761804	-0.0450761418	0.0504293264	-0.0523739028	0.0507784337	-0.0457507597	0.0376307102	-0.0269671338	0.0144808008	-0.0010156846	-0.0125180835	0.0252057321	-0.0361896802	0.0293956775	0.0165005343	-0.0208697887	0.0104672349	-0.0661232232	-0.0751083811	-0.0486978763	0.0357620445	0.0150216096	0.0126814749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.77022716553225	-0.618839332004405	0.448081059024295	-1.68540061352814
0.608967	-0.102035	-0.0850588	-0.0015643	0.00166422	0.00936747	-0.0294869999999999	0.067998	-0.0169413	0.00313573	0.000599299999999999	-0.00110873	0.3566143	-0.0506658255	0.0456404355	-0.0376307102	0.0271603893	-0.0149141057	0.0016926191	0.0116395445	-0.0242106219	0.0351986159	-0.043885044	0.0497019183	-0.0522688852	0.0514180959	-0.0472051818	0.0399056168	-0.0299967047	0.018126369	-0.0050707869	-0.0083163637	0.0211597241	-0.0326194932	-0.0110839366	0.0463149086	-0.0774799554	0.0150940292	-0.0500858346	0.1604089708	0.0593536072	-0.0132324959	-0.038571008	0.0722696755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.05201785876246	-0.599445345678141	0.448081059024295	0.592443852028073
0.879869	-2.44768	0.693477	-0.0171363	-0.00232103	0.0119063	0.270902	-2.345645	0.7785358	-0.015572	-0.00398525	0.00253883	4.4998868	-0.0507226006	0.0458602343	-0.0380985803	0.0279283311	-0.0159924506	0.0030455261	0.0100939368	-0.0225952602	0.0336681095	-0.0426124582	0.048862844	-0.0520241169	0.051896421	-0.0484878293	0.0420138333	-0.0328837193	0.021674694	-0.0090953929	-0.0040589197	0.0169566271	-0.0287823352	-0.0545179443	-0.0687146341	0.101334279	-0.2030518795	0.1562520518	-0.5147545023	-0.1001756241	-0.03858306	0.1163747407	-0.320485316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-1.21502106761396	-0.220268195812051	0.448081059024295	-1.68540061352814
0.471324	-1.6732	0.329058	0.00181401	0.000164274	0.0142427	-0.408545	0.77448	-0.364419	0.01895031	0.002485304	0.0023364	2.7360447	-0.0507784337	0.0460766263	-0.0385600826	0.0286879745	-0.0170633708	0.0043963972	0.0085391442	-0.0209530451	0.0320869629	-0.0412607473	0.0479139886	-0.0516402525	0.0522119084	-0.049594035	0.0439465533	-0.0356144575	0.0251067401	-0.0130652981	0.0002257211	0.0126276447	-0.024709611	-0.1170271399	-0.0040205951	0.0834709791	-0.0505101676	0.0050942842	-0.0584404116	0.193866466	0.1752258444	0.0277563794	-0.0193001451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1.56344237846791	0.328919598597519	0.448081059024295	-1.68540061352814
0.292309	-1.06937	-0.0550728	-0.0115714	0.00193049	0.00571647	-0.179015	0.60383	-0.3841308	-0.01338541	0.001766216	-0.00852623	2.3508686	-0.0508333239	0.0462895956	-0.03901514	0.0294390937	-0.018126369	0.0057443291	0.0069765817	-0.0192859283	0.0304575546	-0.0398324213	0.0468574839	-0.0511183183	0.0523635681	-0.0505197734	0.0456957037	-0.0381759417	0.0284040951	-0.0169566271	0.0045088495	0.0082049152	-0.0204346535	0.0737576295	-0.0038898085	-0.0140107991	0.0249126495	-0.0444126471	0.1416621073	0.1754948869	0.0059875835	-0.085798679	0.0960531423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.334220478098683	0.267562994583359	0.448081059024295	-1.68540061352814
0.261152	-0.932481	-0.210536	-0.0171075	0.00224691	0.00325653	-0.031157	0.136889	-0.1554632	-0.0055361	0.00031642	-0.00245994	0.7391322	-0.0508872699	0.0464991262	-0.0394636764	0.0301814655	-0.0191809517	0.0070884207	0.005407671	-0.0175958911	0.0287823352	-0.0383301323	0.0456957037	-0.0504597097	0.0523509242	-0.0512616758	0.0472539781	-0.0405559987	0.0315490697	-0.0207459769	0.0087617663	0.0037212726	-0.0159924506	0.0603992909	-0.0317884461	0.0094787308	0.0778632996	-0.0269805751	-0.1020768853	-0.0182878438	-0.0352231746	0.0078458332	0.0045714768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.08997877018051	0.179755676814626	0.448081059024295	0.592443852028073
0.253034	-0.893478	-0.112953	-0.0196882	0.00155926	0.00240037	-0.00811799999999996	0.0390029999999999	0.097583	-0.0025807	-0.00068765	-0.00085616	0.3509295	-0.050940271	0.0467052026	-0.0399056168	0.0309148693	-0.0202266294	0.0084277735	0.0038338396	-0.015884942	0.0270638244	-0.0367566699	0.044431258	-0.0496661877	0.0521740164	-0.0518170426	0.0486148674	-0.0427433176	0.0345247919	-0.024410558	0.0129559745	-0.0007899965	-0.0114193591	0.0442276593	-0.0234501059	0.0047018868	0.04117136	0.0138001846	0.0461612797	0.0536796918	-0.0127143179	-0.0176670033	0.044247638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02990811265203	0.118577197072256	0.448081059024295	0.592443852028073
0.315363	-0.9678	-0.177454	-0.0209656	0.00117533	0.00195627	0.062329	-0.0743220000000001	-0.064501	-0.0012774	-0.00038393	-0.0004441	0.3064235	-0.050992326	0.0469078096	-0.0403408874	0.0316390872	-0.0212629165	0.0097614921	0.0022565198	-0.0141551145	0.025304607	-0.0351149558	0.0430669878	-0.048739874	0.0518333998	-0.0521838529	0.049772687	-0.0447275033	0.0373152977	-0.0279283311	0.0170633708	-0.0052954007	-0.006752807	0.0427394652	-0.032794795	-0.0025607711	0.0447816946	0.0288395208	-0.0566815164	0.0042135957	-0.0283376522	-0.0078357046	0.0356984178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.64813455822498	-0.108737917560202	0.448081059024295	-1.68540061352814
0.375109	-0.961729	-0.100013	-0.022062	0.000478048	0.00195627	0.059746	0.00607100000000016	0.077441	-0.0010964	-0.000697282	0	0.2329421	-0.051043434	0.0471069319	-0.0407694154	0.032353904	-0.0222893319	0.0110886847	0.0006771467	-0.0124084642	0.0235073292	-0.0334080384	0.0416059582	-0.0476832451	0.0513301431	-0.0523607718	0.0507226006	-0.0464991262	0.0399056168	-0.03127814	0.0210564335	-0.0097614921	-0.0020309873	0.0370527694	-0.0290168917	0.0042001451	0.0198753621	0.0422214408	0.023334792	0.0526950621	0.0244268085	-0.0389386183	0.040453167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.50269373492824	-0.170474499354776	0.448081059024295	-1.68540061352814
0.394521	-0.950993	-0.0581577	-0.0225765	-7.65723e-05	0.00142512	0.019412	0.0107360000000001	0.0418553	-0.000514499999999998	-0.0005546203	-0.00053115	0.152016815	-0.051093594	0.047302555	-0.0411911291	0.0330591074	-0.0233053991	0.0124084642	-0.0009028426	-0.0106470671	0.021674694	-0.0316390872	0.0400514517	-0.0464991262	0.0506658255	-0.0523471556	0.0514606403	-0.0480497669	0.0422818529	-0.0344398384	0.0249084068	-0.0141551145	0.0027074549	0.0363508214	-0.0349044641	0.0059983099	0.0459485603	0.0287700524	-0.0216929512	0.0122822782	0.0062162095	-0.0092259629	0.0174897552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.567305920551918	-0.202379154132237	-2.22840312389761	0.592443852028073
0.299981	-0.887921	-0.075383	-0.0227557	0.000441443	0.000471671	-0.09454	0.0630720000000001	-0.0172253	-0.000179200000000001	0.0005180153	-0.000953449	0.257370515	-0.0511428052	0.0474946641	-0.0416059582	0.0337544877	-0.0243106464	0.0137199483	-0.0024820104	-0.0088730165	0.0198094581	-0.0298113868	0.0384069609	-0.0451906832	0.0498425313	-0.0521430537	0.0519837232	-0.0493720561	0.044431258	-0.0373944116	0.0285934806	-0.0184436498	0.0074237382	0.0371577284	-0.0299271374	0.000546626	0.032445908	0.0539159218	0.0180177289	0.0161869165	-0.0058742116	-0.0192181997	0.0548088709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.634197021126937	0.132862071831973	-2.22840312389761	-1.68540061352814
0.311259	-0.963021	0.0117335	-0.0232672	3.25024e-05	0.00107783	0.011278	-0.0751000000000001	0.0871165	-0.000511499999999998	-0.0004089406	0.000606159	0.24982448	-0.0511910666	0.0476832451	-0.0420138333	0.0344398384	-0.025304607	0.0150222601	-0.0040589197	-0.0070884207	0.0179144269	-0.0279283311	0.0366761804	-0.0437614146	0.048862844	-0.0517492091	0.0522896643	-0.0504597097	0.0463423012	-0.0401240904	0.0320869629	-0.0225952602	0.0120792627	0.0337805379	-0.026290923	0.0034242275	0.0335330762	0.0566031485	-0.0050725549	0.0254790879	-0.0025068861	0.0022322523	0.0109853037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.938732723975777	0.10392896083456	-2.22840312389761	-1.68540061352814
0.322735	-0.891985	-0.0478124	-0.0198305	-8.18663e-05	0.00241429	0.011476	0.0710359999999999	-0.0595459	0.0034367	-0.0001143687	0.00133646	0.386434335	-0.0512383773	0.0478682839	-0.0424146861	0.0351149558	-0.0262868196	0.016314529	-0.0056321357	-0.0052954007	0.0159924506	-0.0259934166	0.0348629988	-0.0422151417	0.0477298374	-0.0511670547	0.0523771858	-0.0513075588	0.0480047303	-0.0426124582	0.0353654455	-0.0265791242	0.0166359256	0.0339367536	-0.0231727211	-0.0013752309	0.0322098784	0.0350315254	0.0146000602	0.021976653	-0.0128179042	-0.0160213071	0.03420226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.374919135792509	0.080827680415727	0.448081059024295	-1.68540061352814
0.322002	-0.86535	-0.113109	-0.0159388	-7.68076e-05	0.00331434	-0.000732999999999984	0.0266350000000001	-0.0652966	0.0038917	5.0587e-06	0.00090005	0.332505035	-0.0512847364	0.0480497669	-0.0428084497	0.0357796393	-0.027256828	0.0175958911	-0.0072002268	-0.0034960873	0.0140464202	-0.0240102362	0.0329714899	-0.0405559987	0.0464470668	-0.0503987089	0.0522459219	-0.0519115742	0.0494096266	-0.0448445497	0.0384069609	-0.0303656657	0.0210564335	0.0342503731	-0.0137249399	-0.0182042514	0.0572426929	-0.0131287857	0.0052880973	-0.0166704531	-0.0069845759	-0.0187476012	0.0195482848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.699081533685507	0.080383893751186	0.448081059024295	0.592443852028073
0.271038	-0.768008	-0.128612	-0.0125748	0.00089426	0.00418237	-0.050964	0.0973419999999999	-0.015503	0.003364	0.0009710676	0.000868030000000001	0.42396388	-0.0513301431	0.0482276804	-0.0431950583	0.0364336915	-0.028214182	0.0188654898	-0.0087617663	-0.0016926191	0.0120792627	-0.0219824722	0.0310059033	-0.0387884217	0.045018557	-0.0494469678	0.051896421	-0.0522688852	0.0505494535	-0.0468069407	0.0411911291	-0.0339267737	0.025304607	0.0308096509	-0.0004214786	-0.0209627437	0.0534397598	-0.0372820574	0.022934638	-0.0065461663	0.0096963616	-0.0282455035	0.0194503984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.415090492494242	0.042681107932249	0.448081059024295	0.592443852028073
0.285878	-0.767409	-0.136881	-0.0117759	0.001458	0.0040125	0.01484	0.000599000000000016	-0.00826900000000003	0.000798899999999998	0.00056374	-0.000169870000000001	0.1003335	-0.0513745965	0.0484020114	-0.0435744473	0.0370769179	-0.0291584371	0.0201224762	-0.0103153331	0.0001128608	0.0100939368	-0.0199138901	0.0289706552	-0.0369171367	0.0434487905	-0.0483152946	0.0513301431	-0.0523777937	0.0514180959	-0.0484878293	0.043699295	-0.0372360105	0.0293456776	0.0342846398	0.0013824433	-0.0377957819	0.0560380097	-0.0407386108	0.0069836964	-0.0046961524	-0.0083349751	-0.005893713	0.0182453709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.337636083520234	-0.133969488107822	0.448081059024295	0.592443852028073
0.285992	-0.779711	-0.126201	-0.0138233	0.00103033	0.00386255	0.000114000000000003	-0.0123019999999999	0.01068	-0.0020474	-0.00042767	-0.000149949999999999	0.154347	-0.0514180959	0.0485727468	-0.0439465533	0.0377091275	-0.0300891549	0.0213660101	-0.0118595137	0.0019182066	0.0080934286	-0.0178083308	0.0268703181	-0.0349471469	0.0417426926	-0.0470078072	0.0505494535	-0.0522377823	0.0520108938	-0.0498771065	0.0459146523	-0.0402688086	0.0331465714	0.0326275462	-0.0051970498	-0.022770825	0.04413939	-0.0252491346	0.0187791349	-0.0130614454	-0.0060045181	-0.0096041847	0.0518706915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.708209891843716	-0.144240837753109	0.448081059024295	0.592443852028073
0.286321	-0.786471	-0.0338924	-0.0161774	0.00109737	0.00341074	0.000328999999999968	-0.0067600000000001	0.0923086	-0.0023541	6.704e-05	-0.00045181	0.2430451	-0.0514606403	0.048739874	-0.044311314	0.0383301323	-0.0310059033	0.0225952602	-0.013392903	0.0037212726	0.0060807472	-0.015669704	0.024709611	-0.0328837193	0.0399056168	-0.0455292636	0.0495576132	-0.0518495163	0.052324667	-0.0509664168	0.0478223571	-0.0430026525	0.0366761804	0.0337031293	-0.0114242963	-0.0180462326	0.0374761407	0.0008751645	-0.00590042	-0.0252412879	-0.0203601038	-0.0022474128	0.0364923129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03240073220165	-0.111493446814536	0.448081059024295	0.592443852028073
0.28669	-0.814031	-0.02349	-0.0178652	0.000930829	0.00294847	0.000369000000000008	-0.02756	0.0104024	-0.0016878	-0.000166541	-0.00046227	0.15416195	-0.051502229	0.0489033805	-0.0446686685	0.0389397479	-0.0319082567	0.0238094045	-0.0149141057	0.0055199161	0.0040589197	-0.0135019809	0.0224933884	-0.030732371	0.0379433273	-0.043885044	0.0483587652	-0.0512148408	0.0523577323	-0.0517492091	0.0494096266	-0.0454172463	0.0399056168	0.0347303085	-0.0194221176	-0.0082966221	0.0329784765	0.0130388326	0.0031388288	-0.0239706147	0.002458819	-0.0100410768	0.0523377024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063782829144703	-0.060966054546578	0.448081059024295	0.592443852028073
0.282521	-0.816446	-0.0529872	-0.0183588	0.00092421	0.00308551	-0.00416899999999998	-0.00241499999999994	-0.0294972	-0.000493599999999997	-6.61900000000003e-06	0.00013704	0.0679441500000001	-0.0515428613	0.0490632542	-0.045018557	0.0395377932	-0.0327957961	0.0250076315	-0.0164217376	0.0073119995	0.0020309873	-0.0113091867	0.0202266294	-0.028498854	0.0358619813	-0.0420811315	0.0469579174	-0.0503367722	0.0521099123	-0.0522207755	0.0506658255	-0.0474946641	0.0428084497	0.0311350609	-0.0155754367	-0.0212522345	0.0372924891	0.0146530503	0.0045017144	-0.0166986647	-0.0085079058	-0.0172313921	0.0312945341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12571683463587	-0.013551063949886	0.448081059024295	0.592443852028073
0.286441	-0.839939	-0.0294049	-0.018484	0.000869646	0.00328326	0.00391999999999998	-0.023493	0.0235823	-0.000125200000000002	-5.45640000000001e-05	0.00019775	0.0698709999999999	-0.0515825363	0.0492194833	-0.0453609212	0.0401240904	-0.0336681095	0.02618914	-0.0179144269	0.0090953929	0	-0.0090953929	0.0179144269	-0.02618914	0.0336681095	-0.0401240904	0.0453609212	-0.0492194833	0.0515825363	-0.0523782801	0.0515825363	-0.0492194833	0.0453609212	0.035587945	-0.0219001329	-0.0159846866	0.0326015975	0.0107202921	0.0075289967	-0.0239908855	0.0098691679	-0.0293664994	0.0405189913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.777095868831975	0.023299623716606	0.448081059024295	0.592443852028073
0.300643	-0.883866	0.0778505	-0.0196901	0.000853308	0.00327016	0.014202	-0.043927	0.1072554	-0.0012061	-1.63379999999999e-05	-1.31000000000003e-05	0.2271613	-0.0516212534	0.0493720561	-0.0456957037	0.0406984653	-0.0345247919	0.0273531403	-0.0193908153	0.0108679768	-0.0020309873	-0.0068647103	0.0155619757	-0.0238094045	0.0313685957	-0.0380210421	0.0435744473	-0.0478682839	0.0507784337	-0.0522207755	0.0521536168	-0.0505788988	0.0475421407	0.0353573224	-0.025000531	-0.0283577635	0.0447417133	0.004805687	-0.0025243565	-0.0297936014	-0.0141877914	-0.0282970154	-0.0048304217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01841930875185	0.024492297053909	0.448081059024295	0.592443852028073
0.286295	-0.883997	0.105973	-0.019992	0.00110772	0.00346364	-0.014348	-0.000130999999999881	0.0281225	-0.000301900000000001	0.000254412	0.00019348	0.0800911	-0.0516590118	0.0495209612	-0.0460228486	0.0412607473	-0.0353654455	0.028498854	-0.0208495594	0.0126276447	-0.0040589197	-0.004621281	0.0131745611	-0.0213660101	0.0289706552	-0.0357796393	0.0416059582	-0.0462895956	0.0497019183	-0.0517492091	0.0523752403	-0.0515628185	0.0493342563	0.0360609138	-0.022820191	-0.0169287826	0.0246868967	0.0287050418	0.0097344799	-0.0124707841	-0.0045590847	-0.0092286028	0.0463225061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35763113637008	0.012480593687217	0.448081059024295	0.592443852028073
